;n;f1-score;accuracy;classifier;time
0;0;0.37236791130368296;0.3705299203760216;RandomForestClassifier;8.868590166999638
1;0;0.39996495567924145;0.3990253077975376;LogisticRegression;8.989550500000405
2;0;0.37737974987974987;0.368043863341401;SVC;8.30567924999923
3;0;0.35714745428600847;0.3521267406783823;MLPClassifier;8.793846290998772
4;1;0.4324353772658857;0.4328885176610895;RandomForestClassifier;9.007968666999659
5;1;0.4286740692995821;0.43013828966291345;LogisticRegression;9.09717725000155
6;1;0.46465033999601346;0.45153723385597533;SVC;9.476242959000956
7;1;0.40257153123556283;0.40595842540951976;MLPClassifier;9.190704750000805
8;2;0.5220243482008188;0.5171480935844821;RandomForestClassifier;9.036353208000946
9;2;0.42661329624235805;0.4232194219369322;LogisticRegression;8.043305791999956
10;2;0.4376793601539272;0.43415894980532466;SVC;7.414867208000942
11;2;0.41741860380515844;0.4167949156406749;MLPClassifier;8.83456304200081
12;3;0.42485339582490844;0.43938098495212036;RandomForestClassifier;8.389689458001158
13;3;0.43552408812309806;0.44806355010698373;LogisticRegression;8.674217750000025
14;3;0.49127928949357524;0.5015631028797923;SVC;8.267784208001103
15;3;0.4547906943863542;0.47907787891543013;MLPClassifier;6.8662926249999146
16;4;0.479974422044787;0.48338792135816766;RandomForestClassifier;8.180087916000048
17;4;0.453459802418668;0.4632736591953418;LogisticRegression;7.636600625000938
18;4;0.43701615148983575;0.4325421358167596;SVC;7.042583165999531
19;4;0.46209155401614155;0.466638824581711;MLPClassifier;6.6462810410012025
20;5;0.49158332846766856;0.49254840576660003;RandomForestClassifier;9.74915987500026
21;5;0.46216981672550617;0.4594908625346382;LogisticRegression;9.737494416000118
22;5;0.4241815142147368;0.42986973411905005;SVC;7.682709999999133
23;5;0.44212286034234527;0.4406470325160476;MLPClassifier;6.482409000000189
24;6;0.3987181147120357;0.40691974464204284;RandomForestClassifier;9.440923666001254
25;6;0.35096934670891683;0.3552869269353538;LogisticRegression;8.615624500000195
26;6;0.4147164996781861;0.4087415377600056;SVC;8.774136166999597
27;6;0.3883748882053967;0.38712117226139114;MLPClassifier;9.570138084000064
28;7;0.3941629362546354;0.40081860114349854;RandomForestClassifier;9.127723040999626
29;7;0.3121652562061896;0.33787575853239327;LogisticRegression;9.04357408299984
30;7;0.31571297749869176;0.3346300729594163;SVC;9.799885667000126
31;7;0.2730749624207568;0.28458118488898243;MLPClassifier;9.017460042001403
32;8;0.3545054945054945;0.3538750920761864;RandomForestClassifier;9.787865457999942
33;8;0.33703084115897713;0.32428246343260025;LogisticRegression;7.247969916999864
34;8;0.3639342664268772;0.35327440457399417;SVC;8.43230054200103
35;8;0.3331162388281963;0.34109952120383036;MLPClassifier;9.461459333000676
36;9;0.43577328201752163;0.4475023238275632;RandomForestClassifier;6.173560082999757
37;9;0.3956793665336968;0.40149273036584937;LogisticRegression;6.840855667000142
38;9;0.41573646850044366;0.4163301501280297;SVC;6.718881958000566
39;9;0.44284660766961653;0.4449219983163212;MLPClassifier;9.399356292000448
