;n;f1-score;accuracy;classifier;time
0;0;0.5656880432999837;0.5345238095238095;RandomForestClassifier;6.5088682919995335
1;0;0.5648565859092175;0.5285714285714286;LogisticRegression;7.329643332999694
2;0;0.54629889428313;0.516991341991342;SVC;6.446632208000665
3;0;0.5562479871175523;0.5221003134796238;MLPClassifier;6.925366290999591
4;1;0.5344700279006848;0.5099206349206349;RandomForestClassifier;8.240200333999383
5;1;0.5179653679653679;0.4856701940035273;LogisticRegression;6.745795999999245
6;1;0.5365747875275684;0.5158730158730159;SVC;7.0198699590000615
7;1;0.5325950780871267;0.5035273368606702;MLPClassifier;7.370853582999189
8;2;0.5766666666666667;0.5334424440807419;RandomForestClassifier;8.270865708000201
9;2;0.5427742677742678;0.49165302782324055;LogisticRegression;6.875209374999031
10;2;0.5708683473389355;0.530278232405892;SVC;6.234283957999651
11;2;0.5552487982951559;0.5090016366612111;MLPClassifier;8.723894791999555
12;3;0.5030418890761811;0.487408131494153;RandomForestClassifier;9.594992459000423
13;3;0.5174949348216675;0.5067340067340068;LogisticRegression;9.534659916998862
14;3;0.5038917799787365;0.49472502805836144;SVC;8.013726541999858
15;3;0.5037982885461877;0.47517468592737416;MLPClassifier;7.8753621250016295
16;4;0.5382503368704346;0.48205283323250653;RandomForestClassifier;23.053565958000036
17;4;0.5707264176852143;0.4925388183101432;LogisticRegression;12.158524542001032
18;4;0.5448322669125597;0.4819520064529139;SVC;8.103485583000293
19;4;0.5622525246152109;0.4835400282314983;MLPClassifier;6.694238541998857
