classifier;f1-score;accuracy;time
LogisticRegression;0.7296714826236033;0.7256708783431717;8.033589508100158
MLPClassifier;0.7045210602773776;0.7013009118205586;8.216689579299963
RandomForestClassifier;0.7384392130398822;0.7345732975555912;7.697638249900047
SVC;0.7188097041398127;0.7161233197398612;8.079903650099732
