classifier;f1-score;accuracy;time
LogisticRegression;0.542763514831147;0.5010334950884693;8.528766633399574
MLPClassifier;0.5420285353322467;0.4986688002320755;7.517943066599765
RandomForestClassifier;0.5436233927627901;0.5094695706503691;11.133698550199915
SVC;0.540493215208186;0.507963924956305;7.163599650000106
