classifier;f1-score;accuracy;time
LogisticRegression;0.4002250839096234;0.4042148970500544;8.392637050000303
MLPClassifier;0.3973555395195537;0.4018967694412291;8.426251050000428
RandomForestClassifier;0.4306398610597439;0.43449996053877726;8.77619215390023
SVC;0.4142286617332037;0.4130691185239749;8.191507112500222
