classifier;f1-score;accuracy;time
KNeighborsClassifier;0.7104541617229871;0.7008146843740064;8.156003008300104
MLPClassifier_HLs(100);0.6977196902005169;0.688273778951745;8.90100759579982
RandomForestClassifier;0.7099944965678459;0.7023372954728887;9.246516454200172
SVC;0.6997689885136736;0.6912913640032283;8.271636571001
