classifier;f1-score;accuracy;time
KNeighborsClassifier;0.7054319018602548;0.7050453856276733;7.692795850000403
MLPClassifier_HLs(100);0.6902991430636078;0.6897422570851067;8.819532375000563
RandomForestClassifier;0.7310571095428132;0.7310551968579798;8.962914974999876
SVC;0.7077417807897356;0.7071307342669654;7.595290416399803
