classifier;f1-score;accuracy;time
KNeighborsClassifier;0.8283754351662459;0.8381342833863454;5.1596919042999385
MLPClassifier_HLs(100);0.8237316287122383;0.8311871458933977;5.231043995699975
RandomForestClassifier;0.8701158858249531;0.8706305195872256;5.408391270800007
SVC;0.8961878927703104;0.898752833897079;4.936834100000032
