classifier;f1-score;accuracy;time
KNeighborsClassifier;0.8677637476330842;0.874910394265233;5.477496533199973
MLPClassifier_HLs(100);0.8570980185677246;0.863497713508837;5.966287141600151
RandomForestClassifier;0.8786828170028208;0.8799134841181561;6.038877691600101
SVC;0.9085822580072158;0.9111111111111111;5.495042458199987
