;n;f1-score;accuracy;classifier;time
0;0;0.8239242415240922;0.8265977443609023;RandomForestClassifier;5.6200037920002615
1;0;0.8344817915553265;0.8398182957393483;KNeighborsClassifier;5.307390541999666
2;0;0.8581716592556701;0.8666666666666667;SVC;5.478941458999998
3;0;0.7928508028725894;0.8047619047619048;MLPClassifier_HLs(100);5.584960958000011
4;1;0.8517163504968382;0.8516604010025063;RandomForestClassifier;5.535957915999916
5;1;0.8872347939090882;0.8892230576441102;KNeighborsClassifier;5.323989083000015
6;1;0.8885649630907084;0.8886278195488722;SVC;4.806765457999973
7;1;0.8366396699730033;0.8366541353383459;MLPClassifier_HLs(100);5.337272875000053
8;2;0.8240147123868055;0.824749373433584;RandomForestClassifier;5.688749458000075
9;2;0.8617528837547078;0.8629699248120302;KNeighborsClassifier;5.553006000000096
10;2;0.8989656322989656;0.900532581453634;SVC;4.83296799999971
11;2;0.8617917062361508;0.8648182957393483;MLPClassifier_HLs(100);5.164377000000059
12;3;0.7359433938381308;0.7371240601503759;RandomForestClassifier;6.122059332999925
13;3;0.7679058051607072;0.7772556390977443;KNeighborsClassifier;5.475205791000008
14;3;0.8236033778669437;0.8260651629072682;SVC;5.571950624999772
15;3;0.7165824915824915;0.737907268170426;MLPClassifier_HLs(100);5.351628833999712
16;4;0.8093975345437333;0.8166040100250627;RandomForestClassifier;6.051121250000051
17;4;0.8232619403697073;0.8272556390977444;KNeighborsClassifier;4.979168500000014
18;4;0.9250915557185108;0.9279761904761905;SVC;4.688153208999665
19;4;0.8008062972533257;0.8046992481203008;MLPClassifier_HLs(100);4.781419082999946
20;5;0.7515509796037511;0.7482456140350877;RandomForestClassifier;5.121098874999916
21;5;0.8230492776268669;0.8241541353383458;KNeighborsClassifier;5.58083195800009
22;5;0.8641975308641975;0.862249373433584;SVC;4.762465166999846
23;5;0.8032921810699588;0.8008771929824561;MLPClassifier_HLs(100);6.825230333000036
24;6;0.8382264378199339;0.8416040100250626;RandomForestClassifier;5.138966499999697
25;6;0.8505595275621116;0.8529135338345863;KNeighborsClassifier;5.166564083000139
26;6;0.8624834966298381;0.8666666666666667;SVC;4.8598051250000935
27;6;0.8247716551239587;0.8285087719298245;MLPClassifier_HLs(100);4.76182074999997
28;7;0.8391512019418997;0.8347431077694236;RandomForestClassifier;6.672676457999842
29;7;0.7890777640186623;0.7871867167919798;KNeighborsClassifier;5.121789541999988
30;7;0.8259855815411372;0.8222431077694237;SVC;5.173690375000206
31;7;0.7933795994919097;0.7979010025062656;MLPClassifier_HLs(100);4.693311417000132
32;8;0.7665404332071;0.7670739348370927;RandomForestClassifier;5.556849666999824
33;8;0.7817925999801878;0.7922619047619048;KNeighborsClassifier;6.504318708000028
34;8;0.8256360273904134;0.8285087719298245;SVC;6.117077082999913
35;8;0.7408220882381089;0.7528508771929825;MLPClassifier_HLs(100);5.2683508329996585
36;9;0.7586740420073754;0.7590225563909775;RandomForestClassifier;5.446584457999961
37;9;0.7408481982950068;0.7503446115288221;KNeighborsClassifier;5.937263875000099
38;9;0.8395673832999031;0.8366541353383459;SVC;5.191635832999964
39;9;0.7999661518180038;0.7984962406015038;MLPClassifier_HLs(100);5.594694249999975
