classifier;f1-score;accuracy;time
KNeighborsClassifier;0.3882645632519582;0.394465622719906;15.866731179202906
MLPClassifier;0.404070057886513;0.4125330512286526;15.919346258298901
RandomForestClassifier;0.44246107356355646;0.4492053496260624;15.966883062600392
SVC;0.4302013969677386;0.42867339356636674;16.745173883100506
