;n;f1-score;accuracy;classifier;time
0;0;0.7074329925393755;0.7053179824561404;RandomForestClassifier;5.642483249997895
1;0;0.8065685866928103;0.8023182957393483;KNeighborsClassifier;4.931359333000728
2;0;0.822051221444548;0.8266369047619048;SVC;5.4325425419992825
3;0;0.7013546098314041;0.7122885338345863;MLPClassifier_HLs(100);5.246700374998909
4;1;0.6873526086098145;0.6884398496240601;RandomForestClassifier;5.096066125002835
5;1;0.819557888919591;0.8142230576441103;KNeighborsClassifier;5.167157249998127
6;1;0.8124360487996851;0.803532268170426;SVC;6.007078457998432
7;1;0.8022438094281146;0.8043154761904762;MLPClassifier_HLs(100);4.899150917000952
8;2;0.784049942152709;0.774749373433584;RandomForestClassifier;5.515339417001087
9;2;0.7749345516143935;0.7698151629072681;KNeighborsClassifier;5.297676333000709
10;2;0.8012032551217505;0.7916275062656641;SVC;6.248459374997765
11;2;0.7855005243204001;0.7822290100250626;MLPClassifier_HLs(100);5.594819624999218
12;3;0.731918069632933;0.7196506892230576;RandomForestClassifier;5.156879707999906
13;3;0.7961511295854576;0.7891604010025063;KNeighborsClassifier;5.348271082999418
14;3;0.7708332038020853;0.759124373433584;SVC;5.94790954200289
15;3;0.7350690905179894;0.7385651629072681;MLPClassifier_HLs(100);5.836931249999907
16;4;0.7418183434361392;0.7390742481203008;RandomForestClassifier;5.913585790996876
17;4;0.7492761745147747;0.7472587719298245;KNeighborsClassifier;5.939169957997365
18;4;0.8104020010996756;0.8072916666666666;SVC;5.083661874999962
19;4;0.7619407399673251;0.7591635338345865;MLPClassifier_HLs(100);4.942980457999511
20;5;0.7381758312609376;0.7320253759398496;RandomForestClassifier;5.359781041999668
21;5;0.7496005349663887;0.7415021929824561;KNeighborsClassifier;6.297325625000667
22;5;0.8313385960444785;0.8278117167919798;SVC;5.975010583999392
23;5;0.8006469720755435;0.7928806390977443;MLPClassifier_HLs(100);5.9449116670002695
24;6;0.828249096532978;0.8229166666666666;RandomForestClassifier;5.163807290999102
25;6;0.8568586357865995;0.8491932957393484;KNeighborsClassifier;5.320660500001395
26;6;0.8285310023247217;0.8229166666666667;SVC;4.852090625001438
27;6;0.798176109604681;0.7941337719298245;MLPClassifier_HLs(100);5.5627131250003
28;7;0.7226176420981615;0.7216478696741855;RandomForestClassifier;6.576104833999125
29;7;0.710310397689508;0.7109962406015038;KNeighborsClassifier;5.002985125000123
30;7;0.7681373884582441;0.7566181077694236;SVC;4.926175458000216
31;7;0.7294620327469831;0.7253681077694236;MLPClassifier_HLs(100);5.299322750001011
32;8;0.651389748596959;0.6413298872180451;RandomForestClassifier;5.452164250000351
33;8;0.8376747283724028;0.8311011904761905;KNeighborsClassifier;4.8985100829995645
34;8;0.7823898669638296;0.7797619047619048;SVC;5.828193000001193
35;8;0.7782833136924467;0.7735354010025063;MLPClassifier_HLs(100);4.717791666000267
36;9;0.7112172564586088;0.7003054511278195;RandomForestClassifier;6.018481332997908
37;9;0.7138436032053053;0.712249373433584;KNeighborsClassifier;5.800388499999826
38;9;0.8118266000502516;0.799812030075188;SVC;4.655731499999092
39;9;0.7108596823642417;0.712249373433584;MLPClassifier_HLs(100);6.011219542000617
