classifier;f1-score;accuracy;time
KNeighborsClassifier;0.4386068830969818;0.434453374373005;7.485604058498575
MLPClassifier_HLs(100);0.4188113120193827;0.4144249403697078;7.885047733401007
RandomForestClassifier;0.4612173377010328;0.45864200778701464;8.026361295901006
SVC;0.414227812660158;0.4164567548844225;7.300392374998774
