;n;f1-score;accuracy;classifier;time
0;0;0.8434498254405348;0.8431669776119404;RandomForestClassifier;9.475998292000213
1;0;0.8472926253175096;0.8470732276119404;KNeighborsClassifier;8.579394833000151
2;0;0.8778625954198473;0.8783232276119404;SVC;8.298193666000088
3;0;0.7977246637562493;0.7976912313432836;MLPClassifier_HLs(100);11.98818995800002
4;1;0.8471501494883115;0.8476107226107226;RandomForestClassifier;9.585809832999985
5;1;0.8854961832061069;0.8855477855477856;KNeighborsClassifier;9.511488208000173
6;1;0.8664141598644074;0.8664335664335665;SVC;9.598293750000039
7;1;0.8396946564885496;0.8396853146853147;MLPClassifier_HLs(100);11.532289042000002
8;2;0.8401156264032331;0.8452696728558797;RandomForestClassifier;11.052315708999913
9;2;0.8591322843312739;0.8608605953433539;KNeighborsClassifier;8.452552666999964
10;2;0.8591322843312739;0.8608605953433539;SVC;8.873842916000058
11;2;0.8782123343647065;0.8822281167108754;MLPClassifier_HLs(100);7.982849542000167
12;3;0.8587724532417028;0.8587412587412587;RandomForestClassifier;8.81989954100004
13;3;0.9045759819200694;0.9045454545454545;KNeighborsClassifier;8.507534249999935
14;3;0.8549618320610687;0.8550116550116551;SVC;9.069092875000024
15;3;0.8778483578020143;0.8777972027972027;MLPClassifier_HLs(100);10.778966791999892
16;4;0.8744964658899511;0.8764328562095385;RandomForestClassifier;8.838169832999938
17;4;0.8438698228709431;0.8431727742471937;KNeighborsClassifier;11.466662458999963
18;4;0.8630489805009416;0.8642275939894281;SVC;9.785021583000116
19;4;0.8630489805009416;0.8642275939894281;MLPClassifier_HLs(100);8.856163999999808
20;5;0.8473282442748091;0.8472481343283582;RandomForestClassifier;11.877926916999968
21;5;0.8778768305485862;0.8781483208955223;KNeighborsClassifier;8.996497291999958
22;5;0.866421947763561;0.8664295708955223;SVC;8.707616416999826
23;5;0.8778768330376804;0.8779734141791045;MLPClassifier_HLs(100);10.314298166000071
24;6;0.8626355122201552;0.8626569343065693;RandomForestClassifier;9.2571882499999
25;6;0.8280306951640544;0.827007299270073;KNeighborsClassifier;9.91026850000003
26;6;0.8587518806507793;0.8607591240875913;SVC;8.961413167000046
27;6;0.8623782112018878;0.8612554744525547;MLPClassifier_HLs(100);10.898451999999907
28;7;0.7787808966627263;0.7792192613370734;RandomForestClassifier;12.376883874999976
29;7;0.8588713138738062;0.8593969144460027;KNeighborsClassifier;8.500617832999978
30;7;0.8473816260075803;0.8493454885460496;SVC;8.698073540999985
31;7;0.8550633460893725;0.8557737260402056;MLPClassifier_HLs(100);8.125894375000144
32;8;0.8436141586169204;0.8440860215053764;RandomForestClassifier;12.318301124999834
33;8;0.866499891502249;0.8670523609163161;KNeighborsClassifier;10.222040500000048
34;8;0.8512426565139137;0.8525596072931276;SVC;10.460009334000006
35;8;0.8893662828762127;0.8896096306685367;MLPClassifier_HLs(100);9.207832958000154
36;9;0.8358563440248935;0.8367745698454361;RandomForestClassifier;9.94036825000012
37;9;0.8778839481129558;0.878448527267425;KNeighborsClassifier;9.216398874999868
38;9;0.8815673089898209;0.8830854476523768;SVC;8.034506208000039
39;9;0.8662856714401205;0.8678040244969378;MLPClassifier_HLs(100);10.67126291700015
