classifier;f1-score;accuracy;time
KNeighborsClassifier;0.7914580322799651;0.7901188097740353;8.437459875200057
MLPClassifier_HLs(100);0.7858235360224552;0.7840939624031821;9.027747541799908
RandomForestClassifier;0.7945456612589783;0.7911865533460116;9.662034441800007
SVC;0.7828887407430584;0.7812214267462844;8.477187283199964
