classifier;f1-score;accuracy;time
KNeighborsClassifier;0.8654104397373938;0.8654968531292297;9.325646108399951
MLPClassifier_HLs(100);0.8707157119824294;0.8705747087585868;9.316699233200007
RandomForestClassifier;0.8393184263002949;0.8390856495529965;10.615614350000033
SVC;0.8523004468356781;0.8518290887359724;9.712735075200044
