classifier;f1-score;accuracy;time
KNeighborsClassifier;0.7958610309844028;0.7973378503040933;9.851579187499965
MLPClassifier_HLs(100);0.7597961488461883;0.7634520424031772;10.080059362699966
RandomForestClassifier;0.7490245910692186;0.7515545449817178;11.105612537500065
SVC;0.7927679574973521;0.7972884642788548;9.91425559180002
