;n;f1-score;accuracy;classifier;time
0;0;0.7448714077623191;0.7407314864602844;RandomForestClassifier;9.212319792000017
1;0;0.7431835957205415;0.7409626954032064;KNeighborsClassifier;9.803650708000077
2;0;0.7385602432233358;0.7380382687447486;SVC;7.900184000000081
3;0;0.735228004524547;0.7333627841554576;MLPClassifier_HLs(100);8.46123099999977
4;1;0.8162350369796499;0.8141160641160642;RandomForestClassifier;10.839099917000112
5;1;0.7643362123088753;0.7645518895518896;KNeighborsClassifier;7.816887292000047
6;1;0.781787734733185;0.7834620334620336;SVC;10.072128165999857
7;1;0.8162650602409638;0.8146718146718147;MLPClassifier_HLs(100);9.169160083999941
8;2;0.7985675584489228;0.7962921781414932;RandomForestClassifier;9.411862208000002
9;2;0.8345926324650959;0.8342376801280911;KNeighborsClassifier;8.081612667000172
10;2;0.7885075146718952;0.7878343118069145;SVC;8.085268416999952
11;2;0.8028766289161291;0.801229022119433;MLPClassifier_HLs(100);7.874988707999819
12;3;0.8139381407013068;0.8098203166696317;RandomForestClassifier;8.73836804199982
13;3;0.8191281811484172;0.8176332799620472;KNeighborsClassifier;7.823687791999873
14;3;0.8095299412984771;0.8048464092984641;SVC;7.85262104100002
15;3;0.7730633659426228;0.7723121627231215;MLPClassifier_HLs(100);8.647117917000287
16;4;0.7991161624026927;0.7949727213425843;RandomForestClassifier;10.108522250000078
17;4;0.796049539756896;0.7932085038249421;KNeighborsClassifier;8.661460917000113
18;4;0.7960582697883988;0.7919261104192611;SVC;8.475734791999912
19;4;0.8016846204880139;0.7988940283460831;MLPClassifier_HLs(100);10.986239999999725
